Production Record No;Company;Customer;Start Date;End Date;Production No;Recipe No;Receipt;Reçete;Quantity;Quantity to be produced;Return concrete;Return concrete note;Order Code;Jobsite;Driver;Ek Madde;Ek Maddenin Miktarı;Ek Madde 2;Ek Maddenin Miktarı 2;Nakliyat Bölgesi;Vehicle;Agg1;Agg2;Agg3;Agg4;Agg5;Agg6;Cem1;Cem2;Cem3;Cem4;Add1;Add2;Add3;Add4;Add5;Wat1;Wat2;Extra Water1;Extra Water2;Statu;Agg1Girilen Hata;Agg1Hesaplanan Hata;Agg2Girilen Hata;Agg2Hesaplanan Hata;Agg3Girilen Hata;Agg3Hesaplanan Hata;Agg4Girilen Hata;Agg4Hesaplanan Hata;Cem1Girilen Hata;Cem1Hesaplanan Hata;Cem2Girilen Hata;Cem2Hesaplanan Hata;Cem3Girilen Hata;Cem3Hesaplanan Hata;Cem4Girilen Hata;Cem4Hesaplanan Hata;Add1Girilen Hata;Add1Hesaplanan Hata;Add2Girilen Hata;Add2Hesaplanan Hata;Add3Girilen Hata;Add3Hesaplanan Hata;Add4Girilen Hata;Add4Hesaplanan Hata;Wa1Girilen Hata;Wa1Hesaplanan Hata;Wa2Girilen Hata;Wa2Hesaplanan Hata;Ag1YuzdeFark;Ag2YuzdeFark;Ag3YuzdeFark;Ag4YuzdeFark;Cim1YuzdeFark;Cim2YuzdeFark;Cim3YuzdeFark;Cim4YuzdeFark;Kat1YuzdeFark;Kat2YuzdeFark;Kat3YuzdeFark;Kat4YuzdeFark;Su1YuzdeFark;Su2YuzdeFark
70922;BAUPARTNER;PRECAST CONCRETE;13/01/2026  10:50;13/01/2026  10:53;71195;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;402,00;535,00;641,00;263,00;0,00;0,00;0,00;455,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;116,00;0,00;0;0;2;2,00;0,50;2,00;-0,93;2,00;-1,38;2,00;-2,59;1,00;0,00;1,00;1,11;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,87;1,00;0,00;0,50;-0,93;-1,38;-2,59;0,00;1,11;0,00;0,00;0,00;0,00;0,00;0,00;0,87;0,00
70921;BAUPARTNER;PRECAST CONCRETE;13/01/2026  10:42;13/01/2026  10:44;71194;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;411,00;560,00;676,00;255,00;0,00;0,00;0,00;440,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;75,00;0,00;0;0;2;2,00;2,75;2,00;4,67;2,00;4,00;2,00;-5,56;1,00;0,00;1,00;-2,22;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;2,75;4,67;4,00;-5,56;0,00;-2,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70920;BAUPARTNER;PRECAST CONCRETE;12/01/2026  23:09;12/01/2026  23:32;71193;12;MB 60;MB 60;6,00;6,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;3900,00;3009,00;3283,00;1206,00;0,00;0,00;0,00;2530,00;0,00;0,00;0,00;19,68;0,00;0,00;0,00;1191,00;0,00;103;0;2;2,00;0,00;2,00;-0,33;2,00;-0,52;2,00;0,50;1,00;0,00;1,00;0,40;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-0,61;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;-0,33;-0,52;0,50;0,00;0,40;0,00;0,00;0,00;-0,61;0,00;0,00;0,00;0,00
70919;BAUPARTNER;PRECAST CONCRETE;12/01/2026  22:28;12/01/2026  23:02;71192;12;MB 60;MB 60;9,00;9,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;5848,00;4504,00;4964,00;1816,00;0,00;0,00;0,00;3770,00;0,00;0,00;0,00;29,66;0,00;0,00;0,00;1705,00;0,00;73;0;2;2,00;-0,03;2,00;-0,42;2,00;0,28;2,00;0,89;1,00;0,00;1,00;-0,26;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-0,13;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-0,03;-0,42;0,28;0,89;0,00;-0,26;0,00;0,00;0,00;-0,13;0,00;0,00;0,00;0,00
70918;BAUPARTNER;PRECAST CONCRETE;12/01/2026  21:52;12/01/2026  22:21;71191;12;MB 60;MB 60;8,00;8,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;5168,00;4025,00;4405,00;1583,00;0,00;0,00;0,00;3365,00;0,00;0,00;0,00;26,46;0,00;0,00;0,00;1505,00;0,00;55;0;2;2,00;-0,62;2,00;0,05;2,00;0,11;2,00;-1,06;1,00;0,00;1,00;0,15;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,23;1,00;0,00;1,00;0,00;1,00;0,07;1,00;0,00;-0,62;0,05;0,11;-1,06;0,00;0,15;0,00;0,00;0,00;0,23;0,00;0,00;0,07;0,00
70917;BAUPARTNER;PRECAST CONCRETE;12/01/2026  21:16;12/01/2026  21:45;71190;15;MB50 25/4;MB50 25/4;8,00;8,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;4683,00;3938,00;4841,00;1918,00;0,00;0,00;0,00;3118,00;0,00;0,00;0,00;24,86;0,00;0,00;0,00;1562,00;0,00;55;0;2;2,00;0,93;2,00;-0,05;2,00;-0,80;2,00;-0,10;1,00;0,00;1,00;-0,06;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,24;1,00;0,00;1,00;0,00;1,00;0,13;1,00;0,00;0,93;-0,05;-0,80;-0,10;0,00;-0,06;0,00;0,00;0,00;0,24;0,00;0,00;0,13;0,00
70916;BAUPARTNER;PRECAST CONCRETE;12/01/2026  20:43;12/01/2026  21:09;71189;15;MB50 25/4;MB50 25/4;7,00;7,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;4078,00;3453,00;4307,00;1685,00;0,00;0,00;0,00;2734,00;0,00;0,00;0,00;20,28;0,00;0,00;0,00;1383,00;0,00;67;0;2;2,00;0,44;2,00;0,06;2,00;0,87;2,00;0,30;1,00;0,00;1,00;0,15;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-0,10;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,44;0,06;0,87;0,30;0,00;0,15;0,00;0,00;0,00;-0,10;0,00;0,00;0,00;0,00
70915;BAUPARTNER;PRECAST CONCRETE;12/01/2026  20:32;12/01/2026  20:36;71188;15;MB50 25/4;MB50 25/4;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;594,00;475,00;575,00;220,00;0,00;0,00;0,00;383,00;0,00;0,00;0,00;2,87;0,00;0,00;0,00;193,00;0,00;10;0;2;2,00;2,41;2,00;-3,65;2,00;-5,74;2,00;-8,33;1,00;0,00;1,00;-1,79;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-1,03;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;2,41;-3,65;-5,74;-8,33;0,00;-1,79;0,00;0,00;0,00;-1,03;0,00;0,00;0,00;0,00
70914;BAUPARTNER;PRECAST CONCRETE;12/01/2026  19:59;12/01/2026  20:31;71187;15;MB50 25/4;MB50 25/4;9,00;9,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;5218,00;4433,00;5479,00;2159,00;0,00;0,00;0,00;3519,00;0,00;0,00;0,00;26,11;0,00;0,00;0,00;1717,00;0,00;51;0;2;2,00;-0,04;2,00;-0,07;2,00;-0,20;2,00;-0,05;1,00;0,00;1,00;0,26;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,04;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-0,04;-0,07;-0,20;-0,05;0,00;0,26;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00
70913;BAUPARTNER;PRECAST CONCRETE;12/01/2026  19:19;12/01/2026  19:44;71186;15;MB50 25/4;MB50 25/4;8,00;8,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;4667,00;3968,00;4892,00;1977,00;0,00;0,00;0,00;3119,00;0,00;0,00;0,00;24,03;0,00;0,00;0,00;1457,00;0,00;-12;0;2;2,00;0,58;2,00;0,71;2,00;0,25;2,00;2,97;1,00;0,00;1,00;-0,03;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,13;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,58;0,71;0,25;2,97;0,00;-0,03;0,00;0,00;0,00;0,13;0,00;0,00;0,00;0,00
70912;BAUPARTNER;PRECAST CONCRETE;12/01/2026  18:44;12/01/2026  19:12;71185;4;MB 40;MB 40;9,00;9,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;5478,00;4813,00;4711,00;2405,00;0,00;0,00;0,00;3151,00;0,00;0,00;0,00;25,24;0,00;0,00;0,00;1612,00;0,00;128;0;2;2,00;-0,22;2,00;0,02;2,00;0,66;2,00;-1,03;1,00;0,00;1,00;0,03;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,16;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-0,22;0,02;0,66;-1,03;0,00;0,03;0,00;0,00;0,00;0,16;0,00;0,00;0,00;0,00
70911;BAUPARTNER;PRECAST CONCRETE;12/01/2026  18:15;12/01/2026  18:36;71184;15;MB50 25/4;MB50 25/4;8,00;8,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;4655,00;3914,00;4878,00;1916,00;0,00;0,00;0,00;3111,00;0,00;0,00;0,00;24,05;0,00;0,00;0,00;1454,00;0,00;10;0;2;2,00;0,32;2,00;-0,74;2,00;-0,04;2,00;-0,21;1,00;0,00;1,00;-0,29;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,21;1,00;0,00;1,00;0,00;1,00;0,07;1,00;0,00;0,32;-0,74;-0,04;-0,21;0,00;-0,29;0,00;0,00;0,00;0,21;0,00;0,00;0,07;0,00
70910;BAUPARTNER;PRECAST CONCRETE;12/01/2026  17:52;12/01/2026  17:54;71183;15;MB50 25/4;MB50 25/4;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;559,00;512,00;601,00;233,00;0,00;0,00;0,00;392,00;0,00;0,00;0,00;2,81;0,00;0,00;0,00;180,00;0,00;0;0;2;2,00;-3,62;2,00;3,85;2,00;-1,48;2,00;-2,92;1,00;0,00;1,00;0,51;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-6,33;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-3,62;3,85;-1,48;-2,92;0,00;0,51;0,00;0,00;0,00;-6,33;0,00;0,00;0,00;0,00
70909;BAUPARTNER;PRECAST CONCRETE;12/01/2026  17:21;12/01/2026  17:51;71182;15;MB50 25/4;MB50 25/4;9,00;9,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;5231,00;4336,00;5481,00;2165,00;0,00;0,00;0,00;3513,00;0,00;0,00;0,00;26,99;0,00;0,00;0,00;1667,00;0,00;-82;0;2;2,00;0,21;2,00;-0,71;2,00;-0,16;2,00;0,23;1,00;0,00;1,00;0,09;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-0,04;1,00;0,00;1,00;0,00;1,00;-0,71;1,00;0,00;0,21;-0,71;-0,16;0,23;0,00;0,09;0,00;0,00;0,00;-0,04;0,00;0,00;-0,71;0,00
70908;BAUPARTNER;PRECAST CONCRETE;12/01/2026  16:51;12/01/2026  17:16;71181;15;MB50 25/4;MB50 25/4;8,00;8,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;4617,00;3929,00;4886,00;1959,00;0,00;0,00;0,00;3119,00;0,00;0,00;0,00;24,05;0,00;0,00;0,00;1508,00;0,00;0;0;2;2,00;-0,50;2,00;-0,03;2,00;0,12;2,00;2,03;1,00;0,00;1,00;-0,03;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,21;1,00;0,00;1,00;0,00;1,00;-0,13;1,00;0,00;-0,50;-0,03;0,12;2,03;0,00;-0,03;0,00;0,00;0,00;0,21;0,00;0,00;-0,13;0,00
70907;BAUPARTNER;PRECAST CONCRETE;12/01/2026  16:21;12/01/2026  16:47;71180;12;MB 60;MB 60;8,00;8,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;5213,00;3875,00;4405,00;1607,00;0,00;0,00;0,00;3362,00;0,00;0,00;0,00;25,65;0,00;0,00;0,00;1522,00;0,00;0;0;2;2,00;0,25;2,00;-1,95;2,00;0,11;2,00;0,44;1,00;0,00;1,00;0,06;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,20;1,00;0,00;1,00;0,00;1,00;-1,36;1,00;0,00;0,25;-1,95;0,11;0,44;0,00;0,06;0,00;0,00;0,00;0,20;0,00;0,00;-1,36;0,00
70906;BAUPARTNER;PRECAST CONCRETE;12/01/2026  15:51;12/01/2026  16:16;71179;12;MB 60;MB 60;8,00;8,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;5212,00;4045,00;4398,00;1626,00;0,00;0,00;0,00;3359,00;0,00;0,00;0,00;25,60;0,00;0,00;0,00;1501,00;0,00;211;0;2;2,00;0,23;2,00;0,35;2,00;-0,05;2,00;1,63;1,00;0,00;1,00;-0,03;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,23;0,35;-0,05;1,62;0,00;-0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70905;BAUPARTNER;PRECAST CONCRETE;12/01/2026  15:15;12/01/2026  15:45;71178;15;MB50 25/4;MB50 25/4;9,00;9,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;5181,00;4397,00;5473,00;2104,00;0,00;0,00;0,00;3515,00;0,00;0,00;0,00;22,48;0,00;0,00;0,00;1715,00;0,00;308;0;2;2,00;-0,75;2,00;-1,01;2,00;-0,31;2,00;-2,59;1,00;0,00;1,00;0,14;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-0,09;1,00;0,00;1,00;0,00;1,00;0,29;1,00;0,00;-0,75;-1,01;-0,31;-2,59;0,00;0,14;0,00;0,00;0,00;-0,09;0,00;0,00;0,29;0,00
70904;BAUPARTNER;PRECAST CONCRETE;12/01/2026  14:32;12/01/2026  14:34;71177;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;415,00;599,00;643,00;250,00;0,00;0,00;0,00;449,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;125,00;0,00;0;0;2;2,00;3,75;2,00;10,52;2,00;-1,08;2,00;-7,41;1,00;0,00;1,00;-0,22;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-0,79;1,00;0,00;3,75;10,52;-1,08;-7,41;0,00;-0,22;0,00;0,00;0,00;0,00;0,00;0,00;-0,79;0,00
70903;BAUPARTNER;PRECAST CONCRETE;12/01/2026  14:20;12/01/2026  14:23;71176;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;392,00;490,00;665,00;275,00;0,00;0,00;0,00;452,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;127,00;0,00;0;0;2;2,00;-2,00;2,00;-9,59;2,00;2,31;2,00;1,85;1,00;0,00;1,00;0,44;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-2,00;-9,59;2,31;1,85;0,00;0,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70902;BAUPARTNER;PRECAST CONCRETE;12/01/2026  14:10;12/01/2026  14:12;71175;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;393,00;559,00;662,00;276,00;0,00;0,00;0,00;447,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;127,00;0,00;0;0;2;2,00;-1,75;2,00;3,14;2,00;1,85;2,00;2,22;1,00;0,00;1,00;-0,67;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-1,75;3,14;1,85;2,22;0,00;-0,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70901;BAUPARTNER;PRECAST CONCRETE;12/01/2026  13:58;12/01/2026  14:01;71174;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;376,00;524,00;634,00;268,00;0,00;0,00;0,00;451,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;129,00;0,00;0;0;2;2,00;-6,00;2,00;-3,32;2,00;-2,46;2,00;-0,74;1,00;0,00;1,00;0,22;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-6,00;-3,32;-2,46;-0,74;0,00;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70900;BAUPARTNER;PRECAST CONCRETE;12/01/2026  13:48;12/01/2026  13:50;71173;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;374,00;567,00;635,00;262,00;0,00;0,00;0,00;451,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;131,00;0,00;0;0;2;2,00;-6,50;2,00;4,61;2,00;-2,31;2,00;-2,96;1,00;0,00;1,00;0,22;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-6,50;4,61;-2,31;-2,96;0,00;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70899;BAUPARTNER;PRECAST CONCRETE;12/01/2026  13:37;12/01/2026  13:40;71172;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;407,00;539,00;648,00;269,00;0,00;0,00;0,00;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;132,00;0,00;0;0;2;2,00;1,75;2,00;-0,55;2,00;-0,31;2,00;-0,37;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,75;-0,55;-0,31;-0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70898;BAUPARTNER;PRECAST CONCRETE;12/01/2026  13:27;12/01/2026  13:29;71171;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;393,00;547,00;649,00;283,00;0,00;0,00;0,00;451,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;129,00;0,00;0;0;2;2,00;-1,75;2,00;0,92;2,00;-0,15;2,00;4,81;1,00;0,00;1,00;0,22;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-1,75;0,92;-0,15;4,81;0,00;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70897;BAUPARTNER;PRECAST CONCRETE;12/01/2026  13:16;12/01/2026  13:19;71170;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;414,00;555,00;677,00;257,00;0,00;0,00;0,00;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;129,00;0,00;0;0;2;2,00;3,50;2,00;2,59;2,00;4,15;2,00;-4,81;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;3,50;2,59;4,15;-4,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70896;BAUPARTNER;PRECAST CONCRETE;12/01/2026  13:06;12/01/2026  13:08;71169;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;383,00;526,00;626,00;274,00;0,00;0,00;0,00;449,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;127,00;0,00;0;0;2;2,00;-4,25;2,00;-2,59;2,00;-3,69;2,00;1,48;1,00;0,00;1,00;-0,22;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-4,25;-2,59;-3,69;1,48;0,00;-0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70895;BAUPARTNER;PRECAST CONCRETE;12/01/2026  12:53;12/01/2026  12:55;71168;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;429,00;519,00;669,00;257,00;0,00;0,00;0,00;449,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;128,00;0,00;0;0;2;2,00;7,25;2,00;-4,24;2,00;2,92;2,00;-4,81;1,00;0,00;1,00;-0,22;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;7,25;-4,24;2,92;-4,81;0,00;-0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70894;BAUPARTNER;PRECAST CONCRETE;12/01/2026  12:43;12/01/2026  12:45;71167;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;412,00;553,00;662,00;283,00;0,00;0,00;0,00;452,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;121,00;0,00;0;0;2;2,00;3,00;2,00;2,03;2,00;1,85;2,00;4,81;1,00;0,00;1,00;0,44;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;3,00;2,03;1,85;4,81;0,00;0,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70893;BAUPARTNER;PRECAST CONCRETE;12/01/2026  12:34;12/01/2026  12:36;71166;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;381,00;561,00;634,00;286,00;0,00;0,00;0,00;447,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;0;0;2;2,00;-4,75;2,00;3,31;2,00;-2,46;2,00;5,93;1,00;0,00;1,00;-0,67;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-4,75;3,31;-2,46;5,93;0,00;-0,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70892;BAUPARTNER;PRECAST CONCRETE;12/01/2026  12:25;12/01/2026  12:27;71165;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;401,00;519,00;672,00;260,00;0,00;0,00;0,00;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;119,00;0,00;0;0;2;2,00;0,25;2,00;-4,24;2,00;3,38;2,00;-3,70;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,25;-4,24;3,38;-3,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70891;BAUPARTNER;PRECAST CONCRETE;12/01/2026  12:15;12/01/2026  12:17;71164;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;421,00;538,00;634,00;282,00;0,00;0,00;0,00;448,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;119,00;0,00;0;0;2;2,00;5,25;2,00;-0,55;2,00;-2,46;2,00;4,44;1,00;0,00;1,00;-0,44;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;-0,83;1,00;0,00;5,25;-0,55;-2,46;4,44;0,00;-0,44;0,00;0,00;0,00;0,00;0,00;0,00;-0,83;0,00
70890;BAUPARTNER;PRECAST CONCRETE;12/01/2026  12:05;12/01/2026  12:07;71163;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;381,00;547,00;682,00;269,00;0,00;0,00;0,00;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;121,00;0,00;0;0;2;2,00;-4,75;2,00;1,30;2,00;4,92;2,00;-0,37;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-4,75;1,30;4,92;-0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70889;BAUPARTNER;PRECAST CONCRETE;12/01/2026  11:56;12/01/2026  11:58;71162;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;420,00;540,00;637,00;268,00;0,00;0,00;0,00;452,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;0;0;2;2,00;5,00;2,00;-0,55;2,00;-2,00;2,00;-0,74;1,00;0,00;1,00;0,44;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;5,00;-0,55;-2,00;-0,74;0,00;0,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70888;BAUPARTNER;PRECAST CONCRETE;12/01/2026  11:47;12/01/2026  11:50;71161;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;399,00;528,00;663,00;261,00;0,00;0,00;0,00;444,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;117,00;0,00;0;0;2;2,00;-0,25;2,00;-2,58;2,00;2,00;2,00;-3,33;1,00;0,00;1,00;-1,33;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;-0,25;-2,58;2,00;-3,33;0,00;-1,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
70887;BAUPARTNER;PRECAST CONCRETE;12/01/2026  11:38;12/01/2026  11:41;71160;27;SIKA SUPLJA PLOCA;SIKA SUPLJA PLOCA;1,00;1,00;0,00;;;LUKAVAC;MUSTAFA;;;;;;IVECO 567;416,00;579,00;650,00;278,00;0,00;0,00;0,00;457,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103,00;0,00;0;0;2;2,00;4,00;2,00;6,63;2,00;0,00;2,00;2,96;1,00;0,00;1,00;1,56;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;4,00;6,63;0,00;2,96;0,00;1,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
